# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
3.970660e-01	3.735069e-01	2.161159e-01	3.394400e-01	3.903774e-01	1.061058e-01	-2.174908e-01	-2.663780e-01	0.000000e+00	1	0.000000e+00
2.775711e-01	5.242828e-01	3.801941e-01	4.279404e-01	2.774587e-01	8.902660e-02	4.813640e-02	2.351333e-01	0.000000e+00	1	4.692754e-03
2.251980e-01	6.201129e-01	5.855448e-01	3.480067e-01	2.246983e-01	4.102905e-02	1.489202e-01	9.841075e-02	0.000000e+00	1	0.000000e+00
1.016844e+00	8.932482e-02	4.638163e-02	4.264749e-02	9.492148e-01	6.346289e-01	-1.301768e-01	8.394468e-01	0.000000e+00	1	1.427760e-04
9.528537e-01	8.968463e-02	7.943846e-03	7.719961e-02	9.528537e-01	6.346289e-01	7.861148e-02	8.441600e-01	0.000000e+00	1	2.485144e-02
3.112019e-01	4.860511e-01	3.157135e-01	3.558378e-01	3.050095e-01	1.576376e-01	-1.394165e-01	1.070758e-01	0.000000e+00	1	2.484312e-03
1.610357e-01	7.392461e-01	6.610901e-01	5.659935e-01	1.592805e-01	-3.110694e-04	3.483229e-02	1.111226e-01	0.000000e+00	1	3.479342e-03
1.893116e-02	9.804885e-01	7.009751e-01	4.743080e-01	1.005667e-02	1.244529e-02	-1.008635e-01	-2.342556e-02	0.000000e+00	1	6.835017e-04
4.163030e-02	9.234646e-01	6.767313e-01	5.231327e-01	3.986705e-02	3.536348e-02	-7.386629e-02	1.648670e-02	0.000000e+00	1	2.026869e-04
1.016844e+00	8.932482e-02	4.638163e-02	4.264749e-02	9.492148e-01	6.346289e-01	-1.301768e-01	8.394468e-01	0.000000e+00	1	1.077883e-01
1.016844e+00	8.932482e-02	4.638163e-02	4.264749e-02	9.492148e-01	6.346289e-01	-1.301768e-01	8.394468e-01	0.000000e+00	1	1.108602e-02
3.888603e-01	3.844920e-01	2.810093e-01	3.772619e-01	3.814061e-01	1.983512e-01	-2.165649e-01	-1.985761e-01	0.000000e+00	1	1.958425e-02
6.222342e-01	2.071634e-01	3.738043e-02	2.153190e-01	6.221017e-01	5.843598e-01	1.566395e-02	3.981328e-01	0.000000e+00	1	1.042556e-02
3.970660e-01	3.735069e-01	2.161159e-01	3.394400e-01	3.903774e-01	1.061058e-01	-2.174908e-01	-2.663780e-01	0.000000e+00	1	8.685557e-03
6.167472e-02	8.832991e-01	6.611096e-01	4.372120e-01	6.118468e-02	3.911018e-02	-2.353560e-02	-8.416183e-02	0.000000e+00	1	2.283579e-02
1.905866e-02	9.755293e-01	6.945451e-01	5.457229e-01	1.362290e-02	1.244529e-02	-8.313836e-02	4.808407e-02	0.000000e+00	1	4.923129e-05
2.149157e-01	6.279359e-01	4.963278e-01	4.220690e-01	2.077389e-01	-1.036897e-01	8.146465e-02	1.215970e-01	0.000000e+00	1	0.000000e+00
1.294545e-01	7.651379e-01	5.175937e-01	4.342272e-01	1.270365e-01	-1.275732e-01	5.307326e-02	-8.526937e-02	0.000000e+00	1	7.054108e-03
1.125553e-03	1.001335e+00	7.565838e-01	4.799452e-01	7.942478e-04	5.095487e-02	1.774581e-02	-1.976644e-02	0.000000e+00	1	1.324113e-01
2.742057e-02	9.478103e-01	6.885479e-01	4.888649e-01	2.649252e-02	2.821114e-02	1.013093e-02	-1.127161e-02	0.000000e+00	1	5.250074e-03
9.186570e-02	8.301151e-01	6.584694e-01	4.611748e-01	9.015846e-02	3.856788e-02	-2.717796e-03	-7.560499e-02	0.000000e+00	1	1.892406e-02
1.625717e-01	7.362057e-01	6.577685e-01	5.526827e-01	1.584932e-01	-3.602886e-03	1.097378e-02	9.571045e-02	0.000000e+00	1	5.931197e-04
