# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 16, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.947446e-01	8.980215e-01	3.943059e-01	6.353781e-01	2.432159e-01	-2.343127e-01	8.161271e-02	8.023767e-02	1.274835e-01	-2.652737e-01	8.031510e-02	-7.925102e-02	3.152865e-01	2.512535e-01	1.179482e-01	-3.146234e-01	-2.166470e-02	1.170183e-01	5.254288e-02	2.713625e-01	0.000000e+00	1	4.684796e-02
3.554419e-01	7.245953e-01	3.832147e-01	5.724717e-01	2.741884e-01	-1.666186e-01	4.482301e-02	1.143111e-01	2.146555e-01	2.775116e-01	8.031510e-02	-1.035822e-01	2.998309e-01	2.985904e-01	5.858565e-02	3.823546e-01	-1.032607e-01	2.009420e-01	-1.398510e-01	2.646826e-01	0.000000e+00	1	1.452869e-02
7.216256e-02	1.290170e+00	7.819725e-01	4.669909e-01	1.071024e-02	9.103555e-02	2.935428e-02	-2.182968e-02	1.734623e-01	-3.314155e-01	7.721831e-02	1.781359e-01	-7.249029e-02	9.805006e-02	3.668264e-02	-3.254708e-01	-1.188044e-01	1.251175e-01	7.542401e-02	1.606235e-01	0.000000e+00	1	1.598230e-01
3.341489e-01	7.599667e-01	6.282563e-01	4.307083e-01	1.586718e-01	6.195495e-02	7.483124e-02	-8.199783e-02	-2.379408e-01	-1.347968e-01	1.035927e-01	-1.269820e-01	6.137017e-02	-7.343361e-02	-9.064270e-02	-1.555697e-01	3.366703e-01	1.279235e-01	2.276632e-01	-2.790303e-02	0.000000e+00	1	7.547406e-02
2.449228e-02	1.535552e+00	5.026065e-01	5.806681e-01	8.708150e-03	-1.915752e-01	9.534786e-02	8.960685e-02	-2.635589e-02	-4.587986e-01	1.685027e-02	2.256225e-01	4.878941e-02	-2.336095e-01	-4.354517e-03	3.631266e-01	-4.780832e-02	1.803737e-01	3.951407e-02	1.564353e-01	0.000000e+00	1	1.000000e+14
1.073676e-01	1.233814e+00	7.392066e-01	1.486457e-01	7.330388e-04	3.310925e-02	1.468282e-03	-3.506590e-01	2.148431e-01	-1.157747e-01	-8.478296e-02	1.539575e-02	3.456848e-02	-1.170733e-01	7.285044e-02	-1.451765e-01	2.050223e-01	-2.360686e-01	-6.848457e-02	7.957412e-02	0.000000e+00	1	5.026384e-02
3.946941e-01	6.524306e-01	5.102025e-01	5.695576e-01	2.424698e-01	-1.193931e-01	4.932499e-02	1.290633e-02	2.342585e-01	-1.487376e-01	1.254278e-01	-1.062579e-01	4.611074e-01	-1.217321e-01	4.348947e-01	6.772350e-02	1.151651e-01	1.245841e-01	4.604094e-02	1.294612e-01	0.000000e+00	1	1.674573e-01
4.455519e-01	6.130595e-01	4.203276e-01	4.415253e-01	2.542530e-01	-1.888495e-01	8.504008e-02	-8.653156e-02	1.241708e-01	-1.849377e-01	7.941898e-02	-1.273255e-01	2.167737e-02	1.553038e-02	-1.063391e-01	2.684101e-01	-5.169812e-02	1.898510e-01	2.426977e-01	2.215444e-01	0.000000e+00	1	1.000000e+14
3.443548e-01	7.403289e-01	4.809597e-01	5.724717e-01	2.741884e-01	-6.887358e-02	8.510977e-02	1.143111e-01	2.146555e-01	2.759066e-01	8.031510e-02	-1.115619e-01	2.998309e-01	2.985904e-01	5.858565e-02	3.823546e-01	-1.021801e-01	1.277208e-01	2.262452e-02	2.646826e-01	0.000000e+00	1	2.992801e-02
1.093289e-01	1.189689e+00	5.053322e-01	4.045297e-01	8.708150e-03	-1.888495e-01	7.504166e-02	-8.653156e-02	1.241708e-01	-1.849377e-01	7.941898e-02	-1.273255e-01	4.331486e-02	-8.261531e-02	-9.564357e-02	-1.288352e-01	-5.169812e-02	1.797264e-01	2.426977e-01	2.212588e-01	0.000000e+00	1	2.774911e-01
