# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
6.295608e-01	1.975322e-01	1.209933e-02	2.351671e-01	6.196909e-01	5.392257e-01	1.488776e-01	4.292981e-01	0.000000e+00	1	1.000000e+14
4.917560e-04	1.001105e+00	7.421738e-01	5.082308e-01	1.001124e-04	3.525331e-02	-1.984673e-02	8.268212e-03	0.000000e+00	1	1.000000e+14
5.917291e-01	3.392738e-01	2.194856e-01	2.359760e-01	5.740449e-01	3.170863e-01	2.433469e-01	4.649998e-01	0.000000e+00	1	1.398145e-01
4.176995e-01	3.442642e-01	2.181186e-01	3.838884e-01	4.170691e-01	-4.282629e-03	-2.090246e-01	-2.669176e-01	0.000000e+00	1	1.383781e-01
5.972055e-01	3.368768e-01	2.194837e-01	2.278334e-01	5.972003e-01	5.408156e-01	2.413354e-01	4.826444e-01	0.000000e+00	1	8.027121e-02
5.973748e-01	2.080854e-01	1.635791e-02	2.103102e-01	5.973459e-01	3.390987e-01	2.433469e-01	4.649998e-01	0.000000e+00	1	8.027121e-02
3.177460e-01	4.740317e-01	4.025869e-01	3.453286e-01	3.133540e-01	2.777082e-01	-3.337611e-02	6.851803e-02	0.000000e+00	1	3.479200e-02
3.012406e-01	4.926294e-01	4.362355e-01	3.578938e-01	3.012073e-01	2.616404e-01	-3.732901e-02	1.203417e-01	0.000000e+00	1	3.299426e-02
5.973748e-01	2.080854e-01	1.635791e-02	2.103102e-01	5.973459e-01	3.390987e-01	2.433469e-01	4.649998e-01	0.000000e+00	1	3.214877e-02
3.719556e-01	4.006505e-01	2.450330e-01	2.717522e-01	3.719508e-01	1.835931e-01	-2.992707e-01	-2.666627e-01	0.000000e+00	1	2.589089e-02
2.303629e-01	6.008541e-01	3.757698e-01	4.404399e-01	2.297619e-01	-1.488936e-01	1.445029e-01	2.039600e-01	0.000000e+00	1	2.282311e-02
1.453701e-01	7.321596e-01	5.786692e-01	4.129259e-01	1.453258e-01	-7.888431e-02	5.011745e-02	-7.555306e-02	0.000000e+00	1	2.156980e-02
1.801557e-01	6.730928e-01	4.902823e-01	4.362525e-01	1.799108e-01	-1.615338e-01	1.081122e-01	4.327016e-02	0.000000e+00	1	2.132531e-02
2.985607e-01	5.025509e-01	2.775822e-01	3.816070e-01	2.980492e-01	8.869112e-02	-6.000320e-03	1.525649e-01	0.000000e+00	1	2.045091e-02
3.620101e-01	4.158608e-01	2.291754e-01	3.210606e-01	3.595325e-01	1.824938e-01	-2.257128e-01	-1.619200e-01	0.000000e+00	1	2.027911e-02
3.987078e-01	3.661235e-01	2.119568e-01	3.558228e-01	3.967401e-01	7.880345e-02	-2.467539e-01	-2.672462e-01	0.000000e+00	1	1.927066e-02
8.110029e-02	8.548659e-01	5.720972e-01	5.548700e-01	8.069989e-02	-4.555577e-02	-2.784961e-02	2.140162e-02	0.000000e+00	1	1.902549e-02
