# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 16, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.507092e-02	1.013981e+00	7.035193e-01	4.759407e-01	9.099086e-03	9.963545e-03	2.352522e-02	-1.468788e-02	-3.379603e-02	-5.929935e-02	-2.459388e-02	7.212885e-02	-7.155238e-03	9.071742e-02	-1.098354e-02	-7.525793e-02	-6.233492e-02	3.629880e-03	-3.003591e-02	-9.890127e-02	0.000000e+00	1	1.039604e-02
7.685134e-01	3.263418e-01	2.146125e-01	3.056183e-01	4.375622e-01	2.744483e-01	-1.789799e-01	1.330447e-01	-2.084995e-01	3.035785e-02	7.536822e-02	-8.838424e-02	-2.453749e-04	-1.692679e-01	-3.777657e-02	-3.275295e-01	5.840912e-02	-3.541338e-01	6.050356e-02	-3.211420e-01	0.000000e+00	1	8.249622e-02
1.431526e-01	7.883154e-01	5.049504e-01	4.058376e-01	1.251013e-01	-2.963826e-02	-1.404747e-01	-4.558436e-02	-1.574924e-01	-4.748127e-02	-1.036322e-01	-1.408666e-01	-2.161801e-02	-9.638133e-02	1.719249e-02	-5.596018e-02	-3.927182e-02	-6.307507e-04	1.355089e-01	-4.133136e-02	0.000000e+00	1	1.083518e-02
4.441626e-01	3.391896e-01	2.098741e-01	2.843044e-01	4.262778e-01	2.906076e-01	-2.801360e-01	1.657997e-01	-3.197743e-01	6.600161e-02	-3.491955e-01	-6.109259e-02	-3.100813e-01	-1.688925e-01	-3.382737e-01	-3.176582e-01	-2.147418e-01	-3.580673e-01	2.387576e-02	-4.188718e-01	0.000000e+00	1	1.436037e-02
1.205798e-01	8.321095e-01	5.034133e-01	3.873779e-01	1.147356e-01	-2.981520e-02	-5.959879e-02	-5.039743e-02	-5.643549e-02	-1.312430e-02	-1.026657e-01	-8.993405e-02	-2.132217e-02	-5.613784e-02	-1.981177e-02	-1.912283e-01	-3.859241e-02	2.351800e-03	3.872950e-02	-2.050046e-01	0.000000e+00	1	1.701851e-02
3.602240e-01	6.527508e-01	6.072404e-01	3.112680e-01	3.510722e-01	4.830463e-01	1.777359e-01	2.132210e-01	2.790428e-02	1.991593e-01	1.596800e-05	7.917744e-02	-1.630114e-01	3.013293e-01	-2.629315e-01	1.660378e-01	-2.145995e-01	2.148941e-01	-3.012394e-01	-3.187171e-01	0.000000e+00	1	8.285409e-02
4.017636e-01	4.589686e-01	1.011140e-01	3.288643e-01	3.886044e-01	1.481430e-01	-3.462061e-02	2.975904e-01	-1.250384e-01	3.873440e-01	-2.068707e-01	5.648317e-02	-2.851752e-01	1.790652e-02	-2.040978e-01	1.034501e-02	-2.568106e-01	-2.897015e-01	-1.905859e-01	-3.737518e-01	0.000000e+00	1	3.800310e-02
6.715107e-02	9.137976e-01	5.664147e-01	4.088044e-01	5.477375e-02	-3.895168e-02	5.393689e-02	-2.782747e-02	-2.511632e-02	-4.102973e-04	-9.592854e-02	1.841483e-02	-4.237692e-02	8.754833e-02	-2.390849e-02	-1.501039e-02	2.827247e-02	8.198670e-04	-4.213888e-02	-3.499061e-02	0.000000e+00	1	2.369849e-02
4.362562e-01	4.101364e-01	1.261818e-01	3.031173e-01	3.886044e-01	1.732107e-01	-1.094216e-01	2.718435e-01	-1.672577e-01	2.415747e-01	-2.063514e-01	3.724709e-02	-1.909112e-01	6.273197e-02	-2.105607e-01	-1.167841e-01	-4.091198e-01	-2.092569e-01	-1.858866e-01	-2.425975e-01	0.000000e+00	1	6.059911e-02
6.386717e-03	1.033166e+00	6.116798e-01	4.126015e-01	8.222951e-06	-9.541578e-02	2.242880e-02	-8.739078e-02	-1.823510e-02	-5.678357e-02	3.245386e-03	4.674025e-02	-5.860064e-03	6.779905e-02	3.043095e-03	-6.237167e-02	-6.233492e-02	2.881878e-03	-4.005572e-02	-5.035977e-02	0.000000e+00	1	3.380502e-03
